id,size,header_position,name,value,flag,time
3,8,32,F1,507.2192547615677,0,2024-01-13 00:49:55.583000
3,8,32,F1,507.2093460143633,0,2024-01-13 00:49:56.584000
3,8,32,F1,507.17235005128305,0,2024-01-13 00:49:57.583000
3,8,32,F1,507.18261730542315,0,2024-01-13 00:49:58.583000
3,8,32,F1,507.1840815039492,0,2024-01-13 00:49:59.584000
3,8,32,F1,507.1596857151366,0,2024-01-13 00:50:00.583000
3,8,32,F1,507.21521881301277,0,2024-01-13 00:50:01.582000
3,8,32,F1,507.17795296586445,0,2024-01-13 00:50:02.582000
3,8,32,F1,507.1354727656824,0,2024-01-13 00:50:03.583000
3,8,32,F1,507.1650866502423,0,2024-01-13 00:50:04.582000
4,8,39,F2,505.8556862681519,0,2024-01-13 00:49:55.583000
4,8,39,F2,505.8757240397174,0,2024-01-13 00:49:56.584000
4,8,39,F2,505.8595469046915,0,2024-01-13 00:49:57.583000
4,8,39,F2,505.8730904186004,0,2024-01-13 00:49:58.583000
4,8,39,F2,505.9061232498795,0,2024-01-13 00:49:59.585000
4,8,39,F2,505.8926963347122,0,2024-01-13 00:50:00.583000
4,8,39,F2,505.83530908277373,0,2024-01-13 00:50:01.582000
4,8,39,F2,505.8738082465489,0,2024-01-13 00:50:02.582000
4,8,39,F2,505.8650350821137,0,2024-01-13 00:50:03.583000
4,8,39,F2,505.8642364207541,0,2024-01-13 00:50:04.582000
5,8,46,P1,2974.7376097744486,0,2024-01-13 00:49:55.583000
5,8,46,P1,2974.7376022079475,0,2024-01-13 00:49:56.584000
5,8,46,P1,2974.737531406181,0,2024-01-13 00:49:57.583000
5,8,46,P1,2974.7375904303813,0,2024-01-13 00:49:58.583000
5,8,46,P1,2974.7375919516167,0,2024-01-13 00:49:59.584000
5,8,46,P1,2974.7375748434497,0,2024-01-13 00:50:00.583000
5,8,46,P1,2974.737533143961,0,2024-01-13 00:50:01.582000
5,8,46,P1,2974.7375521528193,0,2024-01-13 00:50:02.582000
5,8,46,P1,2974.737461428956,0,2024-01-13 00:50:03.583000
5,8,46,P1,2974.7375394545074,0,2024-01-13 00:50:04.582000
6,8,53,P2,130.18240683851008,0,2024-01-13 00:49:55.583000
6,8,53,P2,130.18236120121597,0,2024-01-13 00:49:56.584000
6,8,53,P2,130.18229340782614,0,2024-01-13 00:49:57.583000
6,8,53,P2,130.18220897307305,0,2024-01-13 00:49:58.583000
6,8,53,P2,130.1821880233426,0,2024-01-13 00:49:59.585000
6,8,53,P2,130.18218231214786,0,2024-01-13 00:50:00.583000
6,8,53,P2,130.18211814991744,0,2024-01-13 00:50:01.582000
6,8,53,P2,130.1821118887059,0,2024-01-13 00:50:02.582000
6,8,53,P2,130.18202960246327,0,2024-01-13 00:50:03.583000
6,8,53,P2,130.1820476034944,0,2024-01-13 00:50:04.582000
2,8,25,ActTime2,3.695804792317965e+181,0,2024-01-13 00:50:05.548000
3,8,32,F1,507.1650866502423,0,2024-01-13 00:50:04.582000
4,8,39,F2,505.8642364207541,0,2024-01-13 00:50:04.582000
5,8,46,P1,2974.7375394545074,0,2024-01-13 00:50:04.582000
6,8,53,P2,130.1820476034944,0,2024-01-13 00:50:04.582000
1,8,12,ActTime,3.695836451140727e+181,0,2024-01-13 00:50:15.559000
3,8,32,F1,507.12921120137446,0,2024-01-13 00:50:05.583000
3,8,32,F1,507.1371189897515,0,2024-01-13 00:50:06.584000
3,8,32,F1,507.1984405638909,0,2024-01-13 00:50:07.582000
3,8,32,F1,507.11881120677145,0,2024-01-13 00:50:08.583000
3,8,32,F1,507.21305310619226,0,2024-01-13 00:50:09.583000
3,8,32,F1,507.1362835376749,0,2024-01-13 00:50:10.582000
3,8,32,F1,507.1583397038118,0,2024-01-13 00:50:11.584000
3,8,32,F1,507.1319108534486,0,2024-01-13 00:50:12.583000
3,8,32,F1,507.12976829106515,0,2024-01-13 00:50:13.584000
3,8,32,F1,507.15148392136183,0,2024-01-13 00:50:14.583000
4,8,39,F2,505.8242552875089,0,2024-01-13 00:50:05.583000
4,8,39,F2,505.8535166852634,0,2024-01-13 00:50:06.584000
4,8,39,F2,505.89882416483965,0,2024-01-13 00:50:07.582000
4,8,39,F2,505.84398281981674,0,2024-01-13 00:50:08.583000
4,8,39,F2,505.84026431089194,0,2024-01-13 00:50:09.583000
4,8,39,F2,505.90972956819365,0,2024-01-13 00:50:10.582000
4,8,39,F2,505.8874247771058,0,2024-01-13 00:50:11.584000
4,8,39,F2,505.8934662773881,0,2024-01-13 00:50:12.583000
4,8,39,F2,505.8510300176566,0,2024-01-13 00:50:13.584000
4,8,39,F2,505.89126115850564,0,2024-01-13 00:50:14.583000
5,8,46,P1,2974.7375297306435,0,2024-01-13 00:50:05.583000
5,8,46,P1,2974.73745307092,0,2024-01-13 00:50:06.584000
5,8,46,P1,2974.737425857732,0,2024-01-13 00:50:07.582000
5,8,46,P1,2974.737419027565,0,2024-01-13 00:50:08.583000
5,8,46,P1,2974.7374175506006,0,2024-01-13 00:50:09.583000
5,8,46,P1,2974.737465170343,0,2024-01-13 00:50:10.582000
5,8,46,P1,2974.737404168898,0,2024-01-13 00:50:11.584000
5,8,46,P1,2974.7374449234835,0,2024-01-13 00:50:12.583000
5,8,46,P1,2974.73742501983,0,2024-01-13 00:50:13.584000
5,8,46,P1,2974.7373426881113,0,2024-01-13 00:50:14.583000
6,8,53,P2,130.18199543571185,0,2024-01-13 00:50:05.583000
6,8,53,P2,130.18188798533208,0,2024-01-13 00:50:06.584000
6,8,53,P2,130.18187834961893,0,2024-01-13 00:50:07.582000
6,8,53,P2,130.1817881043122,0,2024-01-13 00:50:08.583000
6,8,53,P2,130.1817966103692,0,2024-01-13 00:50:09.583000
6,8,53,P2,130.18179600063388,0,2024-01-13 00:50:10.582000
6,8,53,P2,130.18174348704878,0,2024-01-13 00:50:11.584000
6,8,53,P2,130.1816676290714,0,2024-01-13 00:50:12.583000
6,8,53,P2,130.18161020388595,0,2024-01-13 00:50:13.584000
6,8,53,P2,130.18161031904057,0,2024-01-13 00:50:14.583000
2,8,25,ActTime2,3.695836451189034e+181,0,2024-01-13 00:50:15.560000
3,8,32,F1,507.15148392136183,0,2024-01-13 00:50:14.583000
4,8,39,F2,505.89126115850564,0,2024-01-13 00:50:14.583000
5,8,46,P1,2974.7373426881113,0,2024-01-13 00:50:14.583000
6,8,53,P2,130.18161031904057,0,2024-01-13 00:50:14.583000
1,8,12,ActTime,3.6958681098668764e+181,0,2024-01-13 00:50:25.568000
3,8,32,F1,507.12502793867156,0,2024-01-13 00:50:15.582000
3,8,32,F1,507.15363628607145,0,2024-01-13 00:50:16.583000
3,8,32,F1,507.18333853480937,0,2024-01-13 00:50:17.583000
3,8,32,F1,507.1915367679373,0,2024-01-13 00:50:18.584000
3,8,32,F1,507.1220261195046,0,2024-01-13 00:50:19.583000
3,8,32,F1,507.11684759716843,0,2024-01-13 00:50:20.584000
3,8,32,F1,507.12036380307075,0,2024-01-13 00:50:21.583000
3,8,32,F1,507.1559481681555,0,2024-01-13 00:50:22.583000
3,8,32,F1,507.200678355776,0,2024-01-13 00:50:23.583000
3,8,32,F1,507.16847595018623,0,2024-01-13 00:50:24.583000
4,8,39,F2,505.8111194745293,0,2024-01-13 00:50:15.582000
4,8,39,F2,505.8751761731074,0,2024-01-13 00:50:16.584000
4,8,39,F2,505.8773777615944,0,2024-01-13 00:50:17.583000
4,8,39,F2,505.9037925546906,0,2024-01-13 00:50:18.584000
4,8,39,F2,505.8623555035607,0,2024-01-13 00:50:19.583000
4,8,39,F2,505.87062692879164,0,2024-01-13 00:50:20.584000
4,8,39,F2,505.81758078286805,0,2024-01-13 00:50:21.583000
4,8,39,F2,505.8404380950496,0,2024-01-13 00:50:22.583000
4,8,39,F2,505.8825612071839,0,2024-01-13 00:50:23.583000
4,8,39,F2,505.82342440789216,0,2024-01-13 00:50:24.583000
5,8,46,P1,2974.7373743269904,0,2024-01-13 00:50:15.582000
5,8,46,P1,2974.7374108814283,0,2024-01-13 00:50:16.583000
5,8,46,P1,2974.73737283988,0,2024-01-13 00:50:17.583000
5,8,46,P1,2974.7373886165105,0,2024-01-13 00:50:18.584000
5,8,46,P1,2974.737346084026,0,2024-01-13 00:50:19.583000
5,8,46,P1,2974.7373520227766,0,2024-01-13 00:50:20.584000
5,8,46,P1,2974.737259251734,0,2024-01-13 00:50:21.583000
5,8,46,P1,2974.737246207,0,2024-01-13 00:50:22.583000
5,8,46,P1,2974.7372587334376,0,2024-01-13 00:50:23.583000
5,8,46,P1,2974.737262446857,0,2024-01-13 00:50:24.583000
6,8,53,P2,130.18156240816143,0,2024-01-13 00:50:15.582000
6,8,53,P2,130.18150475032036,0,2024-01-13 00:50:16.584000
6,8,53,P2,130.1814201537339,0,2024-01-13 00:50:17.583000
6,8,53,P2,130.1814554443785,0,2024-01-13 00:50:18.584000
6,8,53,P2,130.18139140017195,0,2024-01-13 00:50:19.583000
6,8,53,P2,130.18131977133052,0,2024-01-13 00:50:20.584000
6,8,53,P2,130.18130902753694,0,2024-01-13 00:50:21.584000
6,8,53,P2,130.18126547252962,0,2024-01-13 00:50:22.583000
6,8,53,P2,130.18122136676857,0,2024-01-13 00:50:23.583000
6,8,53,P2,130.1812066987606,0,2024-01-13 00:50:24.583000
2,8,25,ActTime2,3.6958681098668764e+181,0,2024-01-13 00:50:25.568000
3,8,32,F1,507.16847595018623,0,2024-01-13 00:50:24.583000
4,8,39,F2,505.82342440789216,0,2024-01-13 00:50:24.583000
5,8,46,P1,2974.737262446857,0,2024-01-13 00:50:24.583000
6,8,53,P2,130.1812066987606,0,2024-01-13 00:50:24.583000
1,8,12,ActTime,3.6958997687379456e+181,0,2024-01-13 00:50:35.580000
3,8,32,F1,507.21677265723986,0,2024-01-13 00:50:25.583000
3,8,32,F1,507.2320021569646,0,2024-01-13 00:50:26.584000
3,8,32,F1,507.3202310500867,0,2024-01-13 00:50:27.583000
3,8,32,F1,507.3534637835771,0,2024-01-13 00:50:28.583000
3,8,32,F1,507.36647909655653,0,2024-01-13 00:50:29.583000
3,8,32,F1,507.38679305432584,0,2024-01-13 00:50:30.582000
3,8,32,F1,507.4052973024823,0,2024-01-13 00:50:31.583000
3,8,32,F1,507.48247230530086,0,2024-01-13 00:50:32.582000
3,8,32,F1,507.5018938791621,0,2024-01-13 00:50:33.583000
3,8,32,F1,507.4897769676137,0,2024-01-13 00:50:34.583000
4,8,39,F2,505.89667662209354,0,2024-01-13 00:50:25.583000
4,8,39,F2,505.83731177745653,0,2024-01-13 00:50:26.584000
4,8,39,F2,505.82396242800496,0,2024-01-13 00:50:27.583000
4,8,39,F2,505.80733232724975,0,2024-01-13 00:50:28.583000
4,8,39,F2,505.8407835273426,0,2024-01-13 00:50:29.583000
4,8,39,F2,505.8540936422398,0,2024-01-13 00:50:30.582000
4,8,39,F2,505.8363989117187,0,2024-01-13 00:50:31.583000
4,8,39,F2,505.8193386647467,0,2024-01-13 00:50:32.582000
4,8,39,F2,505.8764168481053,0,2024-01-13 00:50:33.583000
4,8,39,F2,505.879596200137,0,2024-01-13 00:50:34.583000
5,8,46,P1,2974.7372838887436,0,2024-01-13 00:50:25.583000
5,8,46,P1,2974.736720038475,0,2024-01-13 00:50:26.584000
5,8,46,P1,2974.6864607384737,0,2024-01-13 00:50:27.583000
5,8,46,P1,2974.688275315205,0,2024-01-13 00:50:28.583000
5,8,46,P1,2974.689833752931,0,2024-01-13 00:50:29.583000
5,8,46,P1,2974.735435054358,0,2024-01-13 00:50:30.582000
5,8,46,P1,2974.7349883986158,0,2024-01-13 00:50:31.583000
5,8,46,P1,2974.7351909533077,0,2024-01-13 00:50:32.582000
5,8,46,P1,2974.7348619270583,0,2024-01-13 00:50:33.583000
5,8,46,P1,2974.7350333986974,0,2024-01-13 00:50:34.583000
6,8,53,P2,130.1810862457122,0,2024-01-13 00:50:25.583000
6,8,53,P2,130.1810685640904,0,2024-01-13 00:50:26.584000
6,8,53,P2,130.18101855076281,0,2024-01-13 00:50:27.583000
6,8,53,P2,130.18103021530936,0,2024-01-13 00:50:28.583000
6,8,53,P2,130.1809413041348,0,2024-01-13 00:50:29.583000
6,8,53,P2,130.18089641702477,0,2024-01-13 00:50:30.582000
6,8,53,P2,130.18089025675312,0,2024-01-13 00:50:31.583000
6,8,53,P2,130.1808476523685,0,2024-01-13 00:50:32.582000
6,8,53,P2,130.18082199678685,0,2024-01-13 00:50:33.583000
6,8,53,P2,130.1807187393242,0,2024-01-13 00:50:34.583000
2,8,25,ActTime2,3.695899768786252e+181,0,2024-01-13 00:50:35.581000
3,8,32,F1,507.4897769676137,0,2024-01-13 00:50:34.583000
4,8,39,F2,505.879596200137,0,2024-01-13 00:50:34.583000
5,8,46,P1,2974.7350333986974,0,2024-01-13 00:50:34.583000
6,8,53,P2,130.1807187393242,0,2024-01-13 00:50:34.583000
1,8,12,ActTime,3.695931427174254e+181,0,2024-01-13 00:50:45.583000
3,8,32,F1,507.51283827318053,0,2024-01-13 00:50:35.584000
3,8,32,F1,507.48296788302264,0,2024-01-13 00:50:36.583000
3,8,32,F1,507.50296232088635,0,2024-01-13 00:50:37.584000
3,8,32,F1,507.55999893446,0,2024-01-13 00:50:38.583000
3,8,32,F1,507.5119644662461,0,2024-01-13 00:50:39.582000
3,8,32,F1,507.5090854112234,0,2024-01-13 00:50:40.584000
3,8,32,F1,507.5017390797972,0,2024-01-13 00:50:41.583000
3,8,32,F1,507.4854839609052,0,2024-01-13 00:50:42.583000
3,8,32,F1,507.45415306097016,0,2024-01-13 00:50:43.584000
3,8,32,F1,507.52327735722236,0,2024-01-13 00:50:44.583000
3,8,32,F1,507.5232243526785,0,2024-01-13 00:50:45.583000
4,8,39,F2,505.87914071839094,0,2024-01-13 00:50:35.584000
4,8,39,F2,505.79772205988405,0,2024-01-13 00:50:36.583000
4,8,39,F2,505.8548054579387,0,2024-01-13 00:50:37.584000
4,8,39,F2,505.862330824864,0,2024-01-13 00:50:38.583000
4,8,39,F2,505.85770463412,0,2024-01-13 00:50:39.582000
4,8,39,F2,505.8651182251594,0,2024-01-13 00:50:40.584000
4,8,39,F2,505.80120814917757,0,2024-01-13 00:50:41.583000
4,8,39,F2,505.86607416542535,0,2024-01-13 00:50:42.583000
4,8,39,F2,505.8856705622066,0,2024-01-13 00:50:43.585000
4,8,39,F2,505.79658635037237,0,2024-01-13 00:50:44.583000
4,8,39,F2,505.8892300414245,0,2024-01-13 00:50:45.583000
5,8,46,P1,2974.734720670206,0,2024-01-13 00:50:35.584000
5,8,46,P1,2974.6973922533634,0,2024-01-13 00:50:36.583000
5,8,46,P1,2974.735520845308,0,2024-01-13 00:50:37.584000
5,8,46,P1,2974.7710463531266,0,2024-01-13 00:50:38.583000
5,8,46,P1,2974.771357246395,0,2024-01-13 00:50:39.582000
5,8,46,P1,2974.771503727596,0,2024-01-13 00:50:40.584000
5,8,46,P1,2974.7717932620944,0,2024-01-13 00:50:41.583000
5,8,46,P1,2974.7720851832023,0,2024-01-13 00:50:42.583000
5,8,46,P1,2974.7722855162897,0,2024-01-13 00:50:43.584000
5,8,46,P1,2974.702536350469,0,2024-01-13 00:50:44.583000
5,8,46,P1,2974.7028475769334,0,2024-01-13 00:50:45.583000
6,8,53,P2,130.18067557377674,0,2024-01-13 00:50:35.584000
6,8,53,P2,130.18065596268966,0,2024-01-13 00:50:36.583000
6,8,53,P2,130.1806376384214,0,2024-01-13 00:50:37.584000
6,8,53,P2,130.180602721657,0,2024-01-13 00:50:38.583000
6,8,53,P2,130.1805610979646,0,2024-01-13 00:50:39.582000
6,8,53,P2,130.18046369302843,0,2024-01-13 00:50:40.584000
6,8,53,P2,130.18048728721257,0,2024-01-13 00:50:41.583000
6,8,53,P2,130.18039751003568,0,2024-01-13 00:50:42.583000
6,8,53,P2,130.18042165519606,0,2024-01-13 00:50:43.585000
6,8,53,P2,130.1803879568077,0,2024-01-13 00:50:44.583000
6,8,53,P2,130.18031296741685,0,2024-01-13 00:50:45.583000
2,8,25,ActTime2,3.695931427222561e+181,0,2024-01-13 00:50:45.584000
3,8,32,F1,507.5232243526785,0,2024-01-13 00:50:45.583000
4,8,39,F2,505.8892300414245,0,2024-01-13 00:50:45.583000
5,8,46,P1,2974.7028475769334,0,2024-01-13 00:50:45.583000
6,8,53,P2,130.18031296741685,0,2024-01-13 00:50:45.583000
1,8,12,ActTime,3.69596308580379e+181,0,2024-01-13 00:50:55.590000
3,8,32,F1,507.5047650596214,0,2024-01-13 00:50:46.583000
3,8,32,F1,507.6043942345368,0,2024-01-13 00:50:47.582000
3,8,32,F1,507.5600715169742,0,2024-01-13 00:50:48.584000
3,8,32,F1,507.62823158803536,0,2024-01-13 00:50:49.583000
3,8,32,F1,507.64860020394906,0,2024-01-13 00:50:50.582000
3,8,32,F1,507.6580518853026,0,2024-01-13 00:50:51.582000
3,8,32,F1,507.6426100947536,0,2024-01-13 00:50:52.583000
3,8,32,F1,507.63833854062744,0,2024-01-13 00:50:53.583000
3,8,32,F1,507.7588454832094,0,2024-01-13 00:50:54.583000
3,8,32,F1,507.74775657274586,0,2024-01-13 00:50:55.583000
4,8,39,F2,505.85043455432645,0,2024-01-13 00:50:46.583000
4,8,39,F2,505.87149794002755,0,2024-01-13 00:50:47.582000
4,8,39,F2,505.81267550580355,0,2024-01-13 00:50:48.584000
4,8,39,F2,505.84013899339715,0,2024-01-13 00:50:49.583000
4,8,39,F2,505.8764184057293,0,2024-01-13 00:50:50.582000
4,8,39,F2,505.8303421458519,0,2024-01-13 00:50:51.582000
4,8,39,F2,505.79749105620533,0,2024-01-13 00:50:52.583000
4,8,39,F2,505.8471820017327,0,2024-01-13 00:50:53.583000
4,8,39,F2,505.8369966303708,0,2024-01-13 00:50:54.583000
4,8,39,F2,505.8208709000695,0,2024-01-13 00:50:55.583000
5,8,46,P1,2974.7687357680857,0,2024-01-13 00:50:46.583000
5,8,46,P1,2974.738313331189,0,2024-01-13 00:50:47.582000
5,8,46,P1,2974.6783605740484,0,2024-01-13 00:50:48.584000
5,8,46,P1,2974.6491893540383,0,2024-01-13 00:50:49.583000
5,8,46,P1,2974.706170027533,0,2024-01-13 00:50:50.582000
5,8,46,P1,2974.7609211006634,0,2024-01-13 00:50:51.582000
5,8,46,P1,2974.7338556123887,0,2024-01-13 00:50:52.583000
5,8,46,P1,2974.681003523147,0,2024-01-13 00:50:53.583000
5,8,46,P1,2974.656254243973,0,2024-01-13 00:50:54.583000
5,8,46,P1,2974.657874222257,0,2024-01-13 00:50:55.583000
6,8,53,P2,130.18024367845587,0,2024-01-13 00:50:46.583000
6,8,53,P2,130.18018602376318,0,2024-01-13 00:50:47.582000
6,8,53,P2,130.180176406774,0,2024-01-13 00:50:48.584000
6,8,53,P2,130.1801778920221,0,2024-01-13 00:50:49.583000
6,8,53,P2,130.18010770157488,0,2024-01-13 00:50:50.583000
6,8,53,P2,130.1800276570227,0,2024-01-13 00:50:51.583000
6,8,53,P2,130.18005420765036,0,2024-01-13 00:50:52.583000
6,8,53,P2,130.17996968541374,0,2024-01-13 00:50:53.583000
6,8,53,P2,130.17994142735006,0,2024-01-13 00:50:54.583000
6,8,53,P2,130.17988040604945,0,2024-01-13 00:50:55.583000
2,8,25,ActTime2,3.6959630858520966e+181,0,2024-01-13 00:50:55.591000
3,8,32,F1,507.74775657274586,0,2024-01-13 00:50:55.583000
4,8,39,F2,505.8208709000695,0,2024-01-13 00:50:55.583000
5,8,46,P1,2974.657874222257,0,2024-01-13 00:50:55.583000
6,8,53,P2,130.17988040604945,0,2024-01-13 00:50:55.583000
1,8,12,ActTime,3.695994744723166e+181,0,2024-01-13 00:51:05.603000
3,8,32,F1,507.8143857549624,0,2024-01-13 00:50:56.583000
3,8,32,F1,507.75430059275163,0,2024-01-13 00:50:57.582000
3,8,32,F1,507.78453195906997,0,2024-01-13 00:50:58.582000
3,8,32,F1,507.7636130015313,0,2024-01-13 00:50:59.583000
3,8,32,F1,507.8036704442247,0,2024-01-13 00:51:00.584000
3,8,32,F1,507.7795905586314,0,2024-01-13 00:51:01.583000
3,8,32,F1,507.7518837216524,0,2024-01-13 00:51:02.583000
3,8,32,F1,507.74709749471305,0,2024-01-13 00:51:03.583000
3,8,32,F1,507.7242723033059,0,2024-01-13 00:51:04.583000
3,8,32,F1,507.73438739158945,0,2024-01-13 00:51:05.583000
4,8,39,F2,505.8686837561014,0,2024-01-13 00:50:56.583000
4,8,39,F2,505.86891562396863,0,2024-01-13 00:50:57.582000
4,8,39,F2,505.8720039271543,0,2024-01-13 00:50:58.582000
4,8,39,F2,505.8816155202088,0,2024-01-13 00:50:59.583000
4,8,39,F2,505.8916379515677,0,2024-01-13 00:51:00.584000
4,8,39,F2,505.9739941510128,0,2024-01-13 00:51:01.583000
4,8,39,F2,505.9558499689024,0,2024-01-13 00:51:02.583000
4,8,39,F2,505.9580547926879,0,2024-01-13 00:51:03.583000
4,8,39,F2,505.9632313621452,0,2024-01-13 00:51:04.583000
4,8,39,F2,505.9652093869544,0,2024-01-13 00:51:05.583000
5,8,46,P1,2974.705805628802,0,2024-01-13 00:50:56.583000
5,8,46,P1,2974.7515824262896,0,2024-01-13 00:50:57.582000
5,8,46,P1,2974.7518770329934,0,2024-01-13 00:50:58.582000
5,8,46,P1,2974.7316177855587,0,2024-01-13 00:50:59.583000
5,8,46,P1,2974.7320280262043,0,2024-01-13 00:51:00.584000
5,8,46,P1,2974.7517247208684,0,2024-01-13 00:51:01.583000
5,8,46,P1,2974.7521185079777,0,2024-01-13 00:51:02.583000
5,8,46,P1,2974.7525134077255,0,2024-01-13 00:51:03.583000
5,8,46,P1,2974.7163571950464,0,2024-01-13 00:51:04.583000
5,8,46,P1,2974.6817777318843,0,2024-01-13 00:51:05.583000
6,8,53,P2,130.19600992687495,0,2024-01-13 00:50:56.583000
6,8,53,P2,130.1959654778755,0,2024-01-13 00:50:57.582000
6,8,53,P2,130.16513202734106,0,2024-01-13 00:50:58.582000
6,8,53,P2,130.16551408957358,0,2024-01-13 00:50:59.583000
6,8,53,P2,130.18078214310577,0,2024-01-13 00:51:00.584000
6,8,53,P2,130.17359404189258,0,2024-01-13 00:51:01.583000
6,8,53,P2,130.17403027727877,0,2024-01-13 00:51:02.583000
6,8,53,P2,130.1815889161317,0,2024-01-13 00:51:03.583000
6,8,53,P2,130.18222445023633,0,2024-01-13 00:51:04.583000
6,8,53,P2,130.18286195310745,0,2024-01-13 00:51:05.583000
2,8,25,ActTime2,3.6959947447714725e+181,0,2024-01-13 00:51:05.604000
3,8,32,F1,507.73438739158945,0,2024-01-13 00:51:05.583000
4,8,39,F2,505.9652093869544,0,2024-01-13 00:51:05.583000
5,8,46,P1,2974.6817777318843,0,2024-01-13 00:51:05.583000
6,8,53,P2,130.18286195310745,0,2024-01-13 00:51:05.583000
1,8,12,ActTime,3.696026403739155e+181,0,2024-01-13 00:51:15.618000
3,8,32,F1,507.76707979961157,0,2024-01-13 00:51:06.582000
3,8,32,F1,507.7897430446082,0,2024-01-13 00:51:07.582000
3,8,32,F1,507.83398662747885,0,2024-01-13 00:51:08.583000
3,8,32,F1,507.8506519338514,0,2024-01-13 00:51:09.583000
3,8,32,F1,507.7707843443279,0,2024-01-13 00:51:10.583000
3,8,32,F1,507.8017796520991,0,2024-01-13 00:51:11.583000
3,8,32,F1,507.7918901208483,0,2024-01-13 00:51:12.584000
3,8,32,F1,507.78714100060984,0,2024-01-13 00:51:13.584000
3,8,32,F1,507.74234269967906,0,2024-01-13 00:51:14.583000
3,8,32,F1,507.83405920774817,0,2024-01-13 00:51:15.582000
4,8,39,F2,506.018548361297,0,2024-01-13 00:51:06.582000
4,8,39,F2,505.9401913443704,0,2024-01-13 00:51:07.582000
4,8,39,F2,505.9840979682788,0,2024-01-13 00:51:08.583000
4,8,39,F2,505.92120779633694,0,2024-01-13 00:51:09.583000
4,8,39,F2,505.9506822214873,0,2024-01-13 00:51:10.583000
4,8,39,F2,505.9904426763895,0,2024-01-13 00:51:11.583000
4,8,39,F2,506.00127368465195,0,2024-01-13 00:51:12.584000
4,8,39,F2,505.9675902963373,0,2024-01-13 00:51:13.584000
4,8,39,F2,505.97623724677027,0,2024-01-13 00:51:14.583000
4,8,39,F2,505.9589925516723,0,2024-01-13 00:51:15.582000
5,8,46,P1,2974.682931493583,0,2024-01-13 00:51:06.582000
5,8,46,P1,2974.6840051502613,0,2024-01-13 00:51:07.582000
5,8,46,P1,2974.715266176053,0,2024-01-13 00:51:08.583000
5,8,46,P1,2974.7451147668817,0,2024-01-13 00:51:09.583000
5,8,46,P1,2974.745437329638,0,2024-01-13 00:51:10.583000
5,8,46,P1,2974.745823161988,0,2024-01-13 00:51:11.583000
5,8,46,P1,2974.7462700201913,0,2024-01-13 00:51:12.584000
5,8,46,P1,2974.7466198739053,0,2024-01-13 00:51:13.584000
5,8,46,P1,2974.7227675879662,0,2024-01-13 00:51:14.583000
5,8,46,P1,2974.7000931126895,0,2024-01-13 00:51:15.582000
6,8,53,P2,130.16935576439624,0,2024-01-13 00:51:06.582000
6,8,53,P2,130.1561043671525,0,2024-01-13 00:51:07.582000
6,8,53,P2,130.15590668650987,0,2024-01-13 00:51:08.583000
6,8,53,P2,130.1557729243135,0,2024-01-13 00:51:09.583000
6,8,53,P2,130.1555924889946,0,2024-01-13 00:51:10.583000
6,8,53,P2,130.15542367662633,0,2024-01-13 00:51:11.583000
6,8,53,P2,130.15529874493572,0,2024-01-13 00:51:12.585000
6,8,53,P2,130.15519651949654,0,2024-01-13 00:51:13.584000
6,8,53,P2,130.15501903410782,0,2024-01-13 00:51:14.583000
6,8,53,P2,130.15488150518945,0,2024-01-13 00:51:15.583000
2,8,25,ActTime2,3.696026403739155e+181,0,2024-01-13 00:51:15.618000
3,8,32,F1,507.83405920774817,0,2024-01-13 00:51:15.582000
4,8,39,F2,505.9589925516723,0,2024-01-13 00:51:15.582000
5,8,46,P1,2974.7000931126895,0,2024-01-13 00:51:15.582000
6,8,53,P2,130.15488150518945,0,2024-01-13 00:51:15.583000
1,8,12,ActTime,3.696058062368691e+181,0,2024-01-13 00:51:25.625000
3,8,32,F1,507.78531122843134,0,2024-01-13 00:51:16.584000
3,8,32,F1,507.8169651511191,0,2024-01-13 00:51:17.583000
3,8,32,F1,507.80974787152564,0,2024-01-13 00:51:18.584000
3,8,32,F1,507.8189399381873,0,2024-01-13 00:51:19.583000
3,8,32,F1,507.81227988782837,0,2024-01-13 00:51:20.583000
3,8,32,F1,507.73617985577584,0,2024-01-13 00:51:21.583000
3,8,32,F1,507.74280913194997,0,2024-01-13 00:51:22.584000
3,8,32,F1,507.7232020704537,0,2024-01-13 00:51:23.584000
3,8,32,F1,507.72268315353153,0,2024-01-13 00:51:24.583000
3,8,32,F1,507.7472086871946,0,2024-01-13 00:51:25.583000
4,8,39,F2,505.99012300669375,0,2024-01-13 00:51:16.584000
4,8,39,F2,505.95468739657724,0,2024-01-13 00:51:17.583000
4,8,39,F2,505.92891151422367,0,2024-01-13 00:51:18.584000
4,8,39,F2,505.93835042444,0,2024-01-13 00:51:19.583000
4,8,39,F2,505.98514886632034,0,2024-01-13 00:51:20.583000
4,8,39,F2,505.96012307949013,0,2024-01-13 00:51:21.583000
4,8,39,F2,505.9809698003674,0,2024-01-13 00:51:22.584000
4,8,39,F2,505.92233157419383,0,2024-01-13 00:51:23.584000
4,8,39,F2,505.9290141753378,0,2024-01-13 00:51:24.583000
4,8,39,F2,505.92809955441606,0,2024-01-13 00:51:25.583000
5,8,46,P1,2974.7227545185033,0,2024-01-13 00:51:16.584000
5,8,46,P1,2974.7444368366887,0,2024-01-13 00:51:17.583000
5,8,46,P1,2974.7447836498595,0,2024-01-13 00:51:18.584000
